 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min
80,3247639,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,7.389983924,1.231663987,1082546.333,1874361.01,3246872,327,3247639,1082546.333,1874361.01,3246872,327,0,0.0,0.0,0,0,0,0,0,0,80,0,1.231663987,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0
80,139474,3,6,327,11595,327,0,109.0,188.793538,4344,0,1932.5,1754.831473,85478.29703,64.52815579,17434.25,46418.85088,132166,4,6975,3487.5,4926.412945,6971,4,139335,27867.0,58379.86005,132166,14,0,0,0,0,104,200,21.50938526,43.01877052,0,4344,1192.2,1622.687264,2633113.956,0,0,0,1,0,0,0,0,2,1324.666667,109.0,1932.5,104,0,0,0,0,0,0,3,327,6,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0
80,446827,3,7,26,11607,20,0,8.666666667,10.26320288,5840,0,1658.142857,2137.29708,26034.68456,22.38002627,49647.44444,148517.1957,445693,2,775,387.5,374.0594872,652,123,446775,74462.5,181865.3309,445693,2,0,0,0,0,72,152,6.714007882,15.66601839,0,5840,1057.545455,1853.437529,3435230.673,0,0,0,1,0,0,0,0,2,1163.3,8.666666667,1658.142857,72,0,0,0,0,0,0,3,26,7,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
80,84545321,7,5,334,11595,328,0,47.71428571,123.6146085,10136,0,2319.0,4414.366206,141.0959218,0.141935708,7685938.273,25400000.0,84400000,0,84400000,14100000.0,34500000.0,84400000,0,149586,37396.5,66129.16042,136179,194,0,0,0,0,220,168,0.08279583,0.059139878,0,10136,917.6153846,2798.760248,7833058.923,0,0,0,0,1,0,0,0,0,994.0833333,47.71428571,2319.0,220,0,0,0,0,0,0,7,334,5,11595,251,235,2,20,2.0,0.0,2,2,84400000.0,0.0,84400000,84400000
80,86015943,8,5,1484,11595,368,0,185.5,195.1138862,5803,0,2319.0,3175.423909,152.0532072,0.151134773,7167995.25,24500000.0,85100000,1,85900000,12300000.0,32100000.0,85100000,1,86000000,21500000.0,42400000.0,85100000,194,0,0,0,0,240,168,0.093006014,0.058128759,0,5803,934.6428571,2066.845892,4271851.94,1,0,0,0,0,0,0,0,0,1006.538462,185.5,2319.0,240,0,0,0,0,0,0,8,1484,5,11595,0,235,5,20,3671.0,0.0,3671,3671,85100000.0,0.0,85100000,85100000
80,71013411,9,5,62,11607,20,0,6.888888889,5.30199124,5840,0,2321.4,3173.373883,164.3210745,0.19714586,5462570.077,17600000.0,63600000,1,69900000,8738628.5,22300000.0,63600000,1,1105042,276260.5,551896.4212,1104105,7,0,0,0,0,192,112,0.126736624,0.070409236,0,5840,778.3333333,2037.844508,4152810.238,0,0,0,0,1,0,0,0,0,833.9285714,6.888888889,2321.4,192,0,0,0,0,0,0,9,62,5,11607,256,229,7,20,996.0,0.0,996,996,35000000.0,40500000.0,63600000,6304902
80,4,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,64,0,500000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
80,81950450,9,6,325,11595,325,0,36.11111111,108.3333333,5792,0,1932.5,2181.008184,145.4537467,0.183037433,5853603.571,21800000.0,81800000,45,81800000,10200000.0,28900000.0,81800000,47,191431,38286.2,79409.88365,180085,47,0,0,0,0,296,200,0.10982246,0.073214973,0,5792,745.0,1579.378485,2494436.4,0,0,0,0,1,0,0,0,0,794.6666667,36.11111111,1932.5,296,0,0,0,0,0,0,9,325,6,11595,251,235,1,32,1313.0,0.0,1313,1313,81800000.0,0.0,81800000,81800000
80,177,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,11299.43503,177.0,0.0,177,177,177,177.0,0.0,177,177,0,0.0,0.0,0,0,0,0,0,0,64,0,11299.43503,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
8291,96,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,83333.33333,20833.33333,96.0,0.0,96,96,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,10416.66667,10416.66667,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0
80,99025792,6,7,343,11595,325,0,57.16666667,131.2439205,7240,0,1656.428571,2566.885263,120.5544511,0.13127893,8252149.333,28500000.0,98900000,5,98900000,19800000.0,44200000.0,98900000,5,99000000,16500000.0,40400000.0,98900000,89,0,0,0,0,164,232,0.060590275,0.070688655,0,7240,853.1428571,1934.614247,3742732.286,1,0,0,0,0,0,0,0,1,918.7692308,57.16666667,1656.428571,164,0,0,0,0,0,0,6,343,7,11595,0,235,3,20,12985.0,0.0,12985,12985,98900000.0,0.0,98900000,98900000
3077,42,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,190476.1905,47619.04762,42.0,0.0,42,42,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,23809.52381,23809.52381,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0
80,7107527,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,4.220877388,0.703479565,1776881.75,3552570.173,7105737,337,7107527,1776881.75,3552570.173,7105737,337,0,0.0,0.0,0,0,0,0,0,0,100,0,0.703479565,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1790.0,0.0,1790,1790,7105737.0,0.0,7105737,7105737
1112,70,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,114285.7143,28571.42857,70.0,0.0,70,70,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,14285.71429,14285.71429,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0
80,1,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,64,0,2000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
80,835207,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,13921.0998,10.77577175,104400.875,288964.7529,819435,38,15443,7721.5,10446.08848,15108,335,835161,167032.2,364764.7258,819435,49,0,0,0,0,72,132,3.591923918,7.183847837,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
80,1245981,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,24.0774137,4.012902283,311495.25,621655.2124,1243977,2,1245981,311495.25,621655.2124,1243977,2,0,0.0,0.0,0,0,0,0,0,0,100,0,4.012902283,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0
80,33771,3,6,309,11595,309,0,103.0,178.4012332,4344,0,1932.5,1754.831473,352491.7829,266.5008439,4221.375,9251.48547,26337,3,7007,3503.5,4950.454575,7004,3,33694,6738.8,11365.88739,26337,38,0,0,0,0,104,200,88.83361464,177.6672293,0,4344,1190.4,1623.76327,2636607.156,0,0,0,1,0,0,0,0,2,1322.666667,103.0,1932.5,104,0,0,0,0,0,0,3,309,6,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0
80,100129677,7,6,354,11595,348,0,50.57142857,131.1727324,5792,0,1932.5,2181.008184,119.3352496,0.129831638,8344139.75,28900000.0,100000000,2,100000000,16700000.0,40900000.0,100000000,2,35471,7094.2,10974.96819,25159,46,0,0,0,0,220,200,0.069909344,0.059922295,0,5792,853.5,1666.73309,2777999.192,0,0,0,0,1,0,0,0,0,919.1538462,50.57142857,1932.5,220,0,0,0,0,0,0,7,354,6,11595,251,235,2,20,1992.0,0.0,1992,1992,100000000.0,0.0,100000000,100000000
80,80380785,8,6,56,11607,20,0,7.0,5.656854249,5755,0,1934.5,2529.124572,145.0968661,0.174170979,6183137.308,19900000.0,72000000,4,80100000,11400000.0,26900000.0,72000000,4,264330,52866.0,117429.1466,262928,14,0,0,0,0,172,132,0.099526274,0.074644705,0,5755,777.9333333,1799.98105,3239931.781,0,0,0,0,1,0,0,0,0,833.5,7.0,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,3013.0,0.0,3013,3013,40100000.0,45200000.0,72000000,8124807
80,100020704,9,6,306,11595,306,0,34.0,102.0,4344,0,1932.5,1754.831473,118.9853653,0.14996895,7144336.0,26700000.0,99900000,1,99900000,12500000.0,35300000.0,99900000,1,136513,27302.6,54424.50174,124219,17,0,0,0,0,296,200,0.08998137,0.05998758,0,4344,743.8125,1391.546584,1936401.896,0,0,0,0,1,0,0,0,0,793.4,34.0,1932.5,296,0,0,0,0,0,0,9,306,6,11595,251,235,1,32,1028.0,0.0,1028,1028,99900000.0,0.0,99900000,99900000
6009,62,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,96774.19355,32258.06452,62.0,0.0,62,62,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,16129.03226,16129.03226,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0
50006,53,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,150943.3962,37735.84906,53.0,0.0,53,53,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,18867.92453,18867.92453,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0
1783,59,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,135593.2203,33898.30508,59.0,0.0,59,59,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,16949.15254,16949.15254,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0
80,18299,2,4,20,11607,20,0,10.0,14.14213562,11595,0,2901.75,5795.50069,635389.912,327.8867698,3659.8,7866.267012,17728,9,491,491.0,0.0,491,491,18248,6082.666667,10088.27747,17728,9,0,0,0,0,52,92,109.2955899,218.5911798,0,11595,1661.0,4380.487987,19200000.0,0,0,0,1,0,0,0,0,2,1937.833333,10.0,2901.75,52,0,0,0,0,0,0,2,20,4,11607,8192,229,1,20,0.0,0.0,0,0,0.0,0.0,0,0
3580,23,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,347826.087,86956.52174,23.0,0.0,23,23,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,43478.26087,43478.26087,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0
5500,56,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,142857.1429,35714.28571,56.0,0.0,56,56,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,17857.14286,17857.14286,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0
6002,46,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,173913.0435,43478.26087,46.0,0.0,46,46,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,21739.13043,21739.13043,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0
10626,12,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,666666.6667,166666.6667,12.0,0.0,12,12,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,83333.33333,83333.33333,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0
80,74416131,9,5,62,11601,20,0,6.888888889,5.30199124,5840,0,2320.2,2658.195854,156.726772,0.188131253,5724317.769,20000000.0,72400000,1,73900000,9231438.125,25500000.0,72400000,1,580112,145028.0,279602.1324,564289,63,0,0,0,0,192,112,0.12094152,0.067189733,0,5840,777.9333333,1814.694877,3293117.495,0,0,0,0,1,0,0,0,0,833.5,6.888888889,2320.2,192,0,0,0,0,0,0,9,62,5,11601,256,229,7,20,1439966.0,0.0,1439966,1439966,72400000.0,0.0,72400000,72400000
80,86029397,4,6,376,11595,370,0,94.0,184.0217378,4344,0,1932.5,1754.831473,139.1501094,0.116239336,9558821.889,28600000.0,85800000,4,85900000,28600000.0,49600000.0,85800000,4,188452,37690.4,76530.27942,174168,47,0,0,0,0,124,200,0.046495734,0.069743602,0,4344,1088.818182,1577.995616,2490070.164,1,0,0,0,0,0,0,0,1,1197.7,94.0,1932.5,124,0,0,0,0,0,0,4,376,6,11595,0,235,1,20,0.0,0.0,0,0,85800000.0,0.0,85800000,85800000
80,24743,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,470153.1746,282.9082973,4123.833333,6679.919862,16861,62,18001,9000.5,11331.38617,17013,988,24591,8197.0,8918.456593,17911,379,0,0,0,0,72,92,121.2464131,161.6618842,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
80,36,6,0,12,0,6,0,2.0,3.098386677,0,0,0.0,0.0,333333.3333,166666.6667,7.2,11.64903429,28,1,36,7.2,11.64903429,28,1,0,0.0,0.0,0,0,0,0,0,0,168,0,166666.6667,0.0,0,6,1.714285714,2.927700219,8.571428571,0,0,0,0,1,0,0,0,0,2.0,2.0,0.0,168,0,0,0,0,0,0,6,12,0,0,251,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0
22,11750659,24,32,2008,2745,640,0,83.66666667,134.5286996,976,0,85.78125,220.240592,404.4879525,4.765690163,213648.3455,590171.8346,2140440,3,9568603,416026.2174,792461.4804,2101090,257,11800000,379051.8065,750010.4726,2140440,3,0,0,0,0,776,1032,2.042438641,2.723251521,0,976,83.38596491,185.5048858,34412.06266,0,0,0,1,0,0,0,0,1,84.875,83.66666667,85.78125,776,0,0,0,0,0,0,24,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0
80,2,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,2,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0,0,0,64,0,1000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
80,2000,6,0,6,0,6,0,1.0,2.449489743,0,0,0.0,0.0,3000.0,3000.0,400.0,546.809839,999,0,2000,400.0,546.809839,999,0,0,0.0,0.0,0,0,0,0,0,0,180,0,3000.0,0.0,0,6,0.857142857,2.267786838,5.142857143,0,0,0,0,1,0,0,0,0,1.0,1.0,0.0,180,0,0,0,0,0,0,6,6,0,0,251,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
80,2681198,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,11.18902819,1.864838031,670299.5,1339271.035,2679206,254,2681198,670299.5,1339271.035,2679206,254,0,0.0,0.0,0,0,0,0,0,0,100,0,1.864838031,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0
